mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,fov_id_str,Cell Line ID,Molecule Name,Molecule Concentration,plate_barcode,parameter
0.141,0.011,0.121,0.162,0,0,3075,3188,1,1854872-U2OS-0005_WellF10_Point03,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.001,0.001,0,0.002,0,0,2032,1538,1,1854872-U2OS-0005_WellF10_Point03,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.139,0.009,0.122,0.155,0,0,2921,2666,1,1854872-U2OS-0005_WellF10_Point03,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.053,0.032,0.998,1.118,0.001,0,2489,2770,1,1854872-U2OS-0005_WellF10_Point03,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.834,0.004,0.826,0.843,0,0,3168,2926,1,1854872-U2OS-0005_WellF05_Point00,WT (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.164,0.004,0.156,0.172,0,0,3205,2837,1,1854872-U2OS-0005_WellF05_Point00,WT (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0.001,0.002,0,0,2138,1874,1,1854872-U2OS-0005_WellF05_Point00,WT (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.128,0.003,0.122,0.133,0,0,2842,2310,1,1854872-U2OS-0005_WellF05_Point00,WT (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.845,0.009,0.829,0.862,0,0,2704,2735,1,1854872-U2OS-0005_WellF05_Point00,WT (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.751,0.031,0.691,0.809,0.001,0,3060,2566,1,1854872-U2OS-0005_WellF02_Point02,H2B,DMSO,0,1854872-U2OS-0005,weights[0]
0.246,0.031,0.19,0.306,0.001,0,3119,2596,1,1854872-U2OS-0005_WellF02_Point02,H2B,DMSO,0,1854872-U2OS-0005,weights[1]
0.003,0.003,0,0.008,0,0,1433,1076,1,1854872-U2OS-0005_WellF02_Point02,H2B,DMSO,0,1854872-U2OS-0005,weights[2]
0.12,0.013,0.096,0.145,0,0,2804,2687,1,1854872-U2OS-0005_WellF02_Point02,H2B,DMSO,0,1854872-U2OS-0005,koff_slow
0.813,0.066,0.686,0.933,0.001,0.001,3062,2795,1,1854872-U2OS-0005_WellF02_Point02,H2B,DMSO,0,1854872-U2OS-0005,koff_fast
0.856,0.003,0.85,0.862,0,0,3301,3276,1,1854872-U2OS-0005_WellF13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.142,0.003,0.136,0.148,0,0,3453,3305,1,1854872-U2OS-0005_WellF13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0.001,0.002,0,0,1757,1714,1,1854872-U2OS-0005_WellF13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.135,0.003,0.13,0.14,0,0,2773,3063,1,1854872-U2OS-0005_WellF13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.951,0.008,0.937,0.966,0,0,2208,2761,1,1854872-U2OS-0005_WellF13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.858,0.003,0.853,0.864,0,0,3043,3026,1,1854872-U2OS-0005_WellE13_Point01,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.141,0.003,0.135,0.146,0,0,3152,3079,1,1854872-U2OS-0005_WellE13_Point01,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0.001,0.001,0,0,2168,2195,1,1854872-U2OS-0005_WellE13_Point01,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.132,0.002,0.128,0.137,0,0,2649,2751,1,1854872-U2OS-0005_WellE13_Point01,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.918,0.007,0.905,0.931,0,0,2933,2766,1,1854872-U2OS-0005_WellE13_Point01,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.88,0.006,0.868,0.891,0,0,2758,2287,1,1854872-U2OS-0005_WellE12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.119,0.006,0.107,0.131,0,0,2894,2344,1,1854872-U2OS-0005_WellE12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.001,0,0,0.002,0,0,1634,935,1,1854872-U2OS-0005_WellE12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.143,0.007,0.132,0.157,0,0,2192,2440,1,1854872-U2OS-0005_WellE12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.078,0.019,1.04,1.112,0,0,3116,2039,1,1854872-U2OS-0005_WellE12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.827,0.005,0.818,0.836,0,0,2397,2832,1,1854872-U2OS-0005_WellF03_Point03,H2B,DMSO,0,1854872-U2OS-0005,weights[0]
0.171,0.005,0.162,0.18,0,0,2536,2789,1,1854872-U2OS-0005_WellF03_Point03,H2B,DMSO,0,1854872-U2OS-0005,weights[1]
0.002,0,0.001,0.003,0,0,1802,1796,1,1854872-U2OS-0005_WellF03_Point03,H2B,DMSO,0,1854872-U2OS-0005,weights[2]
0.12,0.003,0.114,0.126,0,0,2026,2726,1,1854872-U2OS-0005_WellF03_Point03,H2B,DMSO,0,1854872-U2OS-0005,koff_slow
0.807,0.01,0.788,0.826,0,0,2351,2447,1,1854872-U2OS-0005_WellF03_Point03,H2B,DMSO,0,1854872-U2OS-0005,koff_fast
0.89,0.007,0.877,0.903,0,0,3472,3487,1,1854872-U2OS-0005_WellE06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.109,0.007,0.096,0.121,0,0,3529,3519,1,1854872-U2OS-0005_WellE06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.001,0,0,0.002,0,0,1712,1373,1,1854872-U2OS-0005_WellE06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.154,0.008,0.14,0.169,0,0,2490,2957,1,1854872-U2OS-0005_WellE06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.089,0.02,1.049,1.124,0,0,3428,2921,1,1854872-U2OS-0005_WellE06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.877,0.008,0.862,0.892,0,0,2267,2731,1,1854872-U2OS-0005_WellF08_Point02,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.122,0.008,0.108,0.137,0,0,2419,2810,1,1854872-U2OS-0005_WellF08_Point02,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.001,0.001,0,0.002,0,0,1076,864,1,1854872-U2OS-0005_WellF08_Point02,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.142,0.008,0.126,0.157,0,0,1786,2393,1,1854872-U2OS-0005_WellF08_Point02,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
0.992,0.021,0.951,1.03,0,0,2480,2562,1,1854872-U2OS-0005_WellF08_Point02,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.82,0.005,0.81,0.829,0,0,2766,3139,1,1854872-U2OS-0005_WellG03_Point03,H2B,DMSO,0,1854872-U2OS-0005,weights[0]
0.178,0.005,0.169,0.188,0,0,2917,3165,1,1854872-U2OS-0005_WellG03_Point03,H2B,DMSO,0,1854872-U2OS-0005,weights[1]
0.002,0,0.001,0.003,0,0,1707,1663,1,1854872-U2OS-0005_WellG03_Point03,H2B,DMSO,0,1854872-U2OS-0005,weights[2]
0.127,0.003,0.121,0.133,0,0,2321,2467,1,1854872-U2OS-0005_WellG03_Point03,H2B,DMSO,0,1854872-U2OS-0005,koff_slow
0.823,0.01,0.805,0.843,0,0,2805,2563,1,1854872-U2OS-0005_WellG03_Point03,H2B,DMSO,0,1854872-U2OS-0005,koff_fast
0.841,0.003,0.835,0.846,0,0,2796,3009,1,1854872-U2OS-0005_WellE07_Point01,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.158,0.003,0.153,0.163,0,0,2897,3014,1,1854872-U2OS-0005_WellE07_Point01,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0.001,0.002,0,0,1787,1841,1,1854872-U2OS-0005_WellE07_Point01,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.134,0.002,0.13,0.138,0,0,2476,2527,1,1854872-U2OS-0005_WellE07_Point01,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.868,0.006,0.857,0.88,0,0,3016,2733,1,1854872-U2OS-0005_WellE07_Point01,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.831,0.005,0.821,0.84,0,0,2610,3171,1,1854872-U2OS-0005_WellF05_Point03,WT (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.168,0.005,0.159,0.177,0,0,2713,3188,1,1854872-U2OS-0005_WellF05_Point03,WT (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.002,0,0.001,0.002,0,0,1830,1667,1,1854872-U2OS-0005_WellF05_Point03,WT (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.119,0.003,0.113,0.125,0,0,2236,2659,1,1854872-U2OS-0005_WellF05_Point03,WT (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.832,0.011,0.812,0.851,0,0,2441,2591,1,1854872-U2OS-0005_WellF05_Point03,WT (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.827,0.003,0.82,0.833,0,0,3252,3294,1,1854872-U2OS-0005_WellF09_Point02,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.172,0.003,0.166,0.178,0,0,3364,3324,1,1854872-U2OS-0005_WellF09_Point02,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0.001,0.002,0,0,1816,2128,1,1854872-U2OS-0005_WellF09_Point02,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.136,0.002,0.132,0.141,0,0,2885,2851,1,1854872-U2OS-0005_WellF09_Point02,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.869,0.007,0.855,0.882,0,0,3263,3217,1,1854872-U2OS-0005_WellF09_Point02,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.864,0.004,0.856,0.872,0,0,2724,2723,1,1854872-U2OS-0005_WellG13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.135,0.004,0.127,0.143,0,0,2819,2762,1,1854872-U2OS-0005_WellG13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0,0.001,0,0,1774,1614,1,1854872-U2OS-0005_WellG13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.136,0.004,0.129,0.143,0,0,2461,2559,1,1854872-U2OS-0005_WellG13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.934,0.01,0.915,0.955,0,0,2796,2701,1,1854872-U2OS-0005_WellG13_Point00,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.688,0.039,0.612,0.755,0.001,0.001,2799,3109,1,1854872-U2OS-0005_WellG02_Point01,H2B,DMSO,0,1854872-U2OS-0005,weights[0]
0.308,0.038,0.239,0.38,0.001,0,2986,3216,1,1854872-U2OS-0005_WellG02_Point01,H2B,DMSO,0,1854872-U2OS-0005,weights[1]
0.005,0.003,0,0.01,0,0,1442,1251,1,1854872-U2OS-0005_WellG02_Point01,H2B,DMSO,0,1854872-U2OS-0005,weights[2]
0.15,0.016,0.12,0.181,0,0,2119,2738,1,1854872-U2OS-0005_WellG02_Point01,H2B,DMSO,0,1854872-U2OS-0005,koff_slow
0.884,0.08,0.732,1.029,0.002,0.001,2784,2794,1,1854872-U2OS-0005_WellG02_Point01,H2B,DMSO,0,1854872-U2OS-0005,koff_fast
0.852,0.01,0.832,0.868,0,0,3394,3204,1,1854872-U2OS-0005_WellF12_Point02,DBM (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.147,0.009,0.131,0.166,0,0,3580,3167,1,1854872-U2OS-0005_WellF12_Point02,DBM (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.001,0.001,0,0.002,0,0,918,629,1,1854872-U2OS-0005_WellF12_Point02,DBM (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.153,0.009,0.137,0.169,0,0,2469,2642,1,1854872-U2OS-0005_WellF12_Point02,DBM (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.074,0.027,1.023,1.124,0,0,3415,2996,1,1854872-U2OS-0005_WellF12_Point02,DBM (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.861,0.01,0.841,0.88,0,0,2483,2728,1,1854872-U2OS-0005_WellF06_Point02,SOF1 (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.138,0.01,0.118,0.156,0,0,2612,2867,1,1854872-U2OS-0005_WellF06_Point02,SOF1 (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.001,0.001,0,0.002,0,0,1123,735,1,1854872-U2OS-0005_WellF06_Point02,SOF1 (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.146,0.01,0.128,0.164,0,0,2192,2058,1,1854872-U2OS-0005_WellF06_Point02,SOF1 (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.065,0.029,1.008,1.117,0.001,0,2434,2469,1,1854872-U2OS-0005_WellF06_Point02,SOF1 (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.824,0.003,0.818,0.83,0,0,2961,3135,1,1854872-U2OS-0005_WellE09_Point03,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.174,0.003,0.169,0.18,0,0,3133,3100,1,1854872-U2OS-0005_WellE09_Point03,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.002,0,0.001,0.002,0,0,1959,2096,1,1854872-U2OS-0005_WellE09_Point03,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.125,0.002,0.121,0.129,0,0,2271,2549,1,1854872-U2OS-0005_WellE09_Point03,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.841,0.007,0.828,0.854,0,0,2934,2278,1,1854872-U2OS-0005_WellE09_Point03,SOF2 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.883,0.01,0.865,0.902,0,0,3207,2963,1,1854872-U2OS-0005_WellF04_Point00,WT (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.116,0.01,0.097,0.134,0,0,3318,2817,1,1854872-U2OS-0005_WellF04_Point00,WT (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.001,0.001,0,0.002,0,0,1644,844,1,1854872-U2OS-0005_WellF04_Point00,WT (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.153,0.011,0.132,0.172,0,0,2881,2510,1,1854872-U2OS-0005_WellF04_Point00,WT (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.045,0.028,0.994,1.099,0,0,3188,2594,1,1854872-U2OS-0005_WellF04_Point00,WT (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.847,0.003,0.841,0.852,0,0,3032,2931,1,1854872-U2OS-0005_WellF11_Point03,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.152,0.003,0.147,0.158,0,0,3136,3193,1,1854872-U2OS-0005_WellF11_Point03,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0.001,0.002,0,0,2075,2154,1,1854872-U2OS-0005_WellF11_Point03,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.137,0.002,0.132,0.141,0,0,2795,2518,1,1854872-U2OS-0005_WellF11_Point03,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.872,0.006,0.86,0.884,0,0,2929,2855,1,1854872-U2OS-0005_WellF11_Point03,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.864,0.013,0.84,0.887,0,0,2600,2984,1,1854872-U2OS-0005_WellG10_Point00,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.135,0.012,0.112,0.158,0,0,2787,2888,1,1854872-U2OS-0005_WellG10_Point00,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.001,0.001,0,0.002,0,0,1086,756,1,1854872-U2OS-0005_WellG10_Point00,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.167,0.013,0.143,0.191,0,0,1990,2542,1,1854872-U2OS-0005_WellG10_Point00,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.062,0.032,1.003,1.121,0.001,0,2381,2575,1,1854872-U2OS-0005_WellG10_Point00,SOF3 (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.883,0.005,0.873,0.893,0,0,2693,2405,1,1854872-U2OS-0005_WellE08_Point01,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.116,0.005,0.106,0.126,0,0,2763,2375,1,1854872-U2OS-0005_WellE08_Point01,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.001,0,0,0.002,0,0,2444,1559,1,1854872-U2OS-0005_WellE08_Point01,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.154,0.006,0.143,0.166,0,0,2588,2562,1,1854872-U2OS-0005_WellE08_Point01,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.07,0.015,1.044,1.102,0,0,3094,2798,1,1854872-U2OS-0005_WellE08_Point01,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.877,0.006,0.866,0.89,0,0,2778,3500,1,1854872-U2OS-0005_WellE08_Point03,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.121,0.006,0.109,0.132,0,0,2961,3347,1,1854872-U2OS-0005_WellE08_Point03,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.002,0.001,0.001,0.003,0,0,1560,1325,1,1854872-U2OS-0005_WellE08_Point03,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.161,0.008,0.147,0.175,0,0,2242,2647,1,1854872-U2OS-0005_WellE08_Point03,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.132,0.018,1.098,1.165,0,0,2864,2468,1,1854872-U2OS-0005_WellE08_Point03,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.878,0.01,0.86,0.899,0,0,2702,2765,1,1854872-U2OS-0005_WellF12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.121,0.01,0.102,0.14,0,0,2884,2748,1,1854872-U2OS-0005_WellF12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.001,0.001,0,0.003,0,0,1635,1066,1,1854872-U2OS-0005_WellF12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.148,0.012,0.128,0.171,0,0,2071,2264,1,1854872-U2OS-0005_WellF12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.052,0.029,0.999,1.104,0.001,0,2416,2052,1,1854872-U2OS-0005_WellF12_Point01,DBM (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.855,0.003,0.849,0.861,0,0,2999,3068,1,1854872-U2OS-0005_WellG11_Point02,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.144,0.003,0.138,0.15,0,0,3069,3180,1,1854872-U2OS-0005_WellG11_Point02,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0.001,0.001,0,0,2336,1945,1,1854872-U2OS-0005_WellG11_Point02,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.143,0.003,0.138,0.148,0,0,2474,2972,1,1854872-U2OS-0005_WellG11_Point02,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.861,0.007,0.848,0.873,0,0,3102,2621,1,1854872-U2OS-0005_WellG11_Point02,SOF3 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.888,0.004,0.88,0.896,0,0,2917,2819,1,1854872-U2OS-0005_WellE08_Point02,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.111,0.004,0.103,0.119,0,0,3031,2906,1,1854872-U2OS-0005_WellE08_Point02,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.001,0,0,0.001,0,0,1451,1088,1,1854872-U2OS-0005_WellE08_Point02,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.154,0.006,0.143,0.164,0,0,2346,2452,1,1854872-U2OS-0005_WellE08_Point02,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.09,0.013,1.066,1.113,0,0,2703,2664,1,1854872-U2OS-0005_WellE08_Point02,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.868,0.011,0.847,0.888,0,0,2938,3271,1,1854872-U2OS-0005_WellF04_Point03,WT (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.13,0.011,0.11,0.15,0,0,3129,3189,1,1854872-U2OS-0005_WellF04_Point03,WT (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.002,0.001,0,0.004,0,0,1523,854,1,1854872-U2OS-0005_WellF04_Point03,WT (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.151,0.012,0.13,0.173,0,0,2198,2540,1,1854872-U2OS-0005_WellF04_Point03,WT (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.051,0.031,0.992,1.104,0.001,0,2855,2659,1,1854872-U2OS-0005_WellF04_Point03,WT (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.843,0.004,0.836,0.851,0,0,2765,2881,1,1854872-U2OS-0005_WellG05_Point00,WT (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.155,0.004,0.148,0.163,0,0,2929,2863,1,1854872-U2OS-0005_WellG05_Point00,WT (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0.001,0.002,0,0,1960,1808,1,1854872-U2OS-0005_WellG05_Point00,WT (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.142,0.003,0.135,0.148,0,0,2412,2323,1,1854872-U2OS-0005_WellG05_Point00,WT (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.854,0.009,0.838,0.871,0,0,2974,2712,1,1854872-U2OS-0005_WellG05_Point00,WT (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.853,0.003,0.847,0.859,0,0,3331,3184,1,1854872-U2OS-0005_WellE13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.146,0.003,0.14,0.152,0,0,3419,3266,1,1854872-U2OS-0005_WellE13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0.001,0.002,0,0,1827,1718,1,1854872-U2OS-0005_WellE13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.137,0.003,0.132,0.142,0,0,2530,2813,1,1854872-U2OS-0005_WellE13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.946,0.008,0.931,0.96,0,0,2984,2994,1,1854872-U2OS-0005_WellE13_Point03,DBM (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.839,0.003,0.834,0.844,0,0,2664,3042,1,1854872-U2OS-0005_WellE07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.16,0.003,0.155,0.165,0,0,2726,3104,1,1854872-U2OS-0005_WellE07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0.001,0.001,0,0,2314,2496,1,1854872-U2OS-0005_WellE07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.132,0.002,0.128,0.136,0,0,2437,2837,1,1854872-U2OS-0005_WellE07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.855,0.006,0.844,0.865,0,0,2647,2717,1,1854872-U2OS-0005_WellE07_Point00,SOF1 (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.848,0.003,0.842,0.854,0,0,3232,2976,1,1854872-U2OS-0005_WellG05_Point02,WT (U2OS),Estradiol,100,1854872-U2OS-0005,weights[0]
0.15,0.003,0.144,0.157,0,0,3347,3246,1,1854872-U2OS-0005_WellG05_Point02,WT (U2OS),Estradiol,100,1854872-U2OS-0005,weights[1]
0.001,0,0.001,0.002,0,0,1801,1899,1,1854872-U2OS-0005_WellG05_Point02,WT (U2OS),Estradiol,100,1854872-U2OS-0005,weights[2]
0.131,0.003,0.127,0.136,0,0,2809,3093,1,1854872-U2OS-0005_WellG05_Point02,WT (U2OS),Estradiol,100,1854872-U2OS-0005,koff_slow
0.853,0.007,0.838,0.866,0,0,2714,2649,1,1854872-U2OS-0005_WellG05_Point02,WT (U2OS),Estradiol,100,1854872-U2OS-0005,koff_fast
0.831,0.011,0.81,0.853,0,0,2753,2988,1,1854872-U2OS-0005_WellG08_Point03,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[0]
0.167,0.011,0.146,0.187,0,0,2913,3087,1,1854872-U2OS-0005_WellG08_Point03,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[1]
0.002,0.001,0,0.004,0,0,1470,1285,1,1854872-U2OS-0005_WellG08_Point03,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,weights[2]
0.153,0.009,0.136,0.171,0,0,2122,2642,1,1854872-U2OS-0005_WellG08_Point03,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,koff_slow
1.057,0.031,1,1.116,0.001,0,2537,2599,1,1854872-U2OS-0005_WellG08_Point03,SOF2 (U2OS),DMSO,0,1854872-U2OS-0005,koff_fast
0.834,0.005,0.824,0.844,0,0,2906,3010,1,1854872-U2OS-0002_WellG13_Point02,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,weights[0]
0.165,0.005,0.155,0.175,0,0,3097,3133,1,1854872-U2OS-0002_WellG13_Point02,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,weights[1]
0.001,0,0,0.002,0,0,1481,1155,1,1854872-U2OS-0002_WellG13_Point02,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,weights[2]
0.119,0.004,0.113,0.126,0,0,1957,2150,1,1854872-U2OS-0002_WellG13_Point02,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,koff_slow
0.906,0.013,0.882,0.934,0,0,2918,2502,1,1854872-U2OS-0002_WellG13_Point02,DBM (U2OS),Estradiol,100,1854872-U2OS-0002,koff_fast
0.879,0.009,0.862,0.897,0,0,2885,3138,1,1854872-U2OS-0002_WellE06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0002,weights[0]
0.119,0.009,0.101,0.136,0,0,3028,3249,1,1854872-U2OS-0002_WellE06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0002,weights[1]
0.001,0.001,0,0.003,0,0,1619,1131,1,1854872-U2OS-0002_WellE06_Point00,SOF1 (U2OS),DMSO,0,1854872-U2OS-0002,weights[2]
